seed,config,model,dataset,tokens_trained,layer,expert,count
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,4,3,535
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,4,4,518
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,4,5,489
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,4,6,504
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,4,7,433
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,5,0,470
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,5,1,557
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,5,2,505
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,5,3,601
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,5,4,430
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,5,5,514
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,5,6,517
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,5,7,502
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,0,0,344
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,0,1,251
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,0,2,366
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,0,3,865
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,0,4,429
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,0,5,739
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,0,6,259
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,0,7,843
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,1,0,373
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,1,1,401
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,1,2,922
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,1,3,499
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,1,4,667
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,1,5,292
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,1,6,523
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,1,7,419
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,2,0,513
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,2,1,503
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,2,2,563
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,2,3,503
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,2,4,468
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,2,5,503
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,2,6,556
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,2,7,487
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,3,0,520
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,3,1,513
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,3,2,532
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,3,3,481
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,3,4,512
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,3,5,519
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,3,6,527
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,3,7,492
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,4,0,559
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,4,1,528
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,4,2,504
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,4,3,505
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,4,4,539
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,4,5,435
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,4,6,493
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,4,7,533
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,5,0,455
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,5,1,567
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,5,2,521
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,5,3,521
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,5,4,559
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,5,5,493
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,5,6,436
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1024000,5,7,544
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,0,0,379
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,0,1,241
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,0,2,401
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,0,3,887
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,0,4,347
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,0,5,695
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,0,6,301
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,0,7,845
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,1,0,382
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,1,1,391
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,1,2,938
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,1,3,510
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,1,4,642
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,1,5,279
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,1,6,540
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,1,7,414
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,2,0,484
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,2,1,544
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,2,2,429
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,2,3,486
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,2,4,533
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,2,5,539
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,2,6,541
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,2,7,540
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,3,0,523
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,3,1,537
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,3,2,544
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,3,3,488
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,3,4,540
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,3,5,511
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,3,6,512
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,3,7,441
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,4,0,567
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,4,1,464
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,4,2,500
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,4,3,548
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,4,4,455
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,4,5,551
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,4,6,475
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,4,7,536
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,5,0,533
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,5,1,497
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,5,2,503
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,5,3,538
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,5,4,535
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,5,5,540
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,1228800,5,6,461
