seed,config,model,dataset,split,tokens_trained,loss,ppl,bits_per_byte
43,medium,deepseekv4_mhc,tiny_shakespeare,validation,1024000,1.8673295825719833,6.4709930533648725,2.6939871284818584
43,medium,deepseekv4_mhc,tiny_shakespeare,validation,1228800,1.82004314661026,6.172124750399611,2.625767221818567
43,medium,deepseekv4_mhc,tiny_shakespeare,validation,1433600,1.7808799892663956,5.935076925248796,2.5692667289330196
43,medium,deepseekv4_mhc,tiny_shakespeare,validation,1638400,1.6989060640335083,5.467962517927897,2.45100335351733
43,medium,deepseekv4_mhc,tiny_shakespeare,validation,1843200,1.6503172665834427,5.208632089969699,2.3809045363933623
43,medium,deepseekv4_mhc,tiny_shakespeare,validation,2048000,1.5506919473409653,4.714731400020867,2.23717558237526
44,medium,deepseekv4,tiny_shakespeare,validation,2048,5.50278377532959,245.3740486174456,7.938838863752247
44,medium,deepseekv4,tiny_shakespeare,validation,204800,2.625182181596756,13.807089354536597,3.7873373148197103
44,medium,deepseekv4,tiny_shakespeare,validation,409600,2.297825366258621,9.952515828133048,3.315061260730179
44,medium,deepseekv4,tiny_shakespeare,validation,614400,2.0805078744888306,8.00853521235168,3.001538393055474
44,medium,deepseekv4,tiny_shakespeare,validation,819200,1.9605121165513992,7.102963679156127,2.828421108151429
